,filename,width,height,class,xmin,ymin,xmax,ymax
345,T0001_XM_20110814100248_02jpg,3648,2736,Maize,160,338,296,464
346,T0001_XM_20110814100248_02jpg,3648,2736,Maize,305,453,0,64
347,T0001_XM_20110814100248_02jpg,3648,2736,Maize,0,59,366,501
348,T0001_XM_20110814100248_02jpg,3648,2736,Maize,83,150,978,1079
349,T0001_XM_20110814100248_02jpg,3648,2736,Maize,130,301,1096,1281
350,T0001_XM_20110814100248_02jpg,3648,2736,Maize,0,254,1284,1482
351,T0001_XM_20110814100248_02jpg,3648,2736,Maize,651,836,1311,1560
352,T0001_XM_20110814100248_02jpg,3648,2736,Maize,960,1182,1129,1395
353,T0001_XM_20110814130246_02jpg,3648,2736,Maize,681,849,1929,2131
354,T0001_XM_20110814130246_02jpg,3648,2736,Maize,1269,1548,1707,1916
355,T0001_XM_20110814130246_02jpg,3648,2736,Maize,1542,1676,2121,2279
356,T0001_XM_20110814130246_02jpg,3648,2736,Maize,2896,3108,2101,2276
357,T0001_XM_20110814130246_02jpg,3648,2736,Maize,2805,2960,1889,2040
358,T0001_XM_20110814130246_02jpg,3648,2736,Maize,3515,3626,1849,1997
359,T0001_XM_20110814130246_02jpg,3648,2736,Maize,3471,3609,2128,2299
360,T0001_XM_20110814130246_02jpg,3648,2736,Maize,2745,2920,1304,1476
361,T0001_XM_20110814130246_02jpg,3648,2736,Maize,2889,3064,1086,1284
362,T0001_XM_20110814130246_02jpg,3648,2736,Maize,3259,3491,790,978
363,T0001_XM_20110814130246_02jpg,3648,2736,Maize,3081,3242,286,534
364,T0001_XM_20110814130246_02jpg,3648,2736,Maize,2900,2977,494,605
365,T0001_XM_20110814130246_02jpg,3648,2736,Maize,2765,2869,188,383
366,T0001_XM_20110814130246_02jpg,3648,2736,Maize,3054,3158,0,138
367,T0001_XM_20110814130246_02jpg,3648,2736,Maize,2624,2721,165,346
368,T0001_XM_20110814130246_02jpg,3648,2736,Maize,2180,2332,91,333
369,T0001_XM_20110814130246_02jpg,3648,2736,Maize,1696,1938,77,299
370,T0001_XM_20110814130246_02jpg,3648,2736,Maize,1807,2026,427,719
371,T0001_XM_20110814130246_02jpg,3648,2736,Maize,1474,1696,373,605
372,T0001_XM_20110814130246_02jpg,3648,2736,Maize,1246,1431,235,407
373,T0001_XM_20110814130246_02jpg,3648,2736,Maize,994,1206,13,148
374,T0001_XM_20110814130246_02jpg,3648,2736,Maize,765,984,165,326
375,T0001_XM_20110814130246_02jpg,3648,2736,Maize,644,792,447,608
376,T0001_XM_20110814130246_02jpg,3648,2736,Maize,392,550,289,508
377,T0001_XM_20110814130246_02jpg,3648,2736,Maize,315,436,0,77
378,T0001_XM_20110814130246_02jpg,3648,2736,Maize,123,342,232,454
379,T0001_XM_20110814130246_02jpg,3648,2736,Maize,0,66,360,494
380,T0001_XM_20110814130246_02jpg,3648,2736,Maize,36,123,934,1096
381,T0001_XM_20110814130246_02jpg,3648,2736,Maize,130,315,1022,1277
382,T0001_XM_20110814130246_02jpg,3648,2736,Maize,627,819,1277,1550
383,T0001_XM_20110814130246_02jpg,3648,2736,Maize,927,1189,1119,1348
384,T0001_XM_20110814130246_02jpg,3648,2736,Maize,0,234,1230,1489
385,T0001_XM_20110814130246_02jpg,3648,2736,Maize,258,389,1902,2158
386,T0001_XM_20110814130246_02jpg,3648,2736,Maize,409,580,1822,2077
387,T0001_XM_20110814160244_02jpg,3648,2736,Maize,211,369,1923,2128
388,T0001_XM_20110814160244_02jpg,3648,2736,Maize,432,550,1869,2057
389,T0001_XM_20110814160244_02jpg,3648,2736,Maize,661,822,1943,2155
390,T0001_XM_20110814160244_02jpg,3648,2736,Maize,1511,1663,2138,2272
391,T0001_XM_20110814160244_02jpg,3648,2736,Maize,1300,1471,1731,1872
392,T0001_XM_20110814160244_02jpg,3648,2736,Maize,0,224,1267,1479
393,T0001_XM_20110814160244_02jpg,3648,2736,Maize,133,311,1065,1244
394,T0001_XM_20110814160244_02jpg,3648,2736,Maize,32,147,941,1059
395,T0001_XM_20110814160244_02jpg,3648,2736,Maize,0,43,393,497
396,T0001_XM_20110814160244_02jpg,3648,2736,Maize,133,359,296,474
397,T0001_XM_20110814160244_02jpg,3648,2736,Maize,412,547,316,511
398,T0001_XM_20110814160244_02jpg,3648,2736,Maize,611,806,440,608
399,T0001_XM_20110814160244_02jpg,3648,2736,Maize,728,980,134,343
400,T0001_XM_20110814160244_02jpg,3648,2736,Maize,1021,1263,0,158
401,T0001_XM_20110814160244_02jpg,3648,2736,Maize,1212,1427,205,407
402,T0001_XM_20110814160244_02jpg,3648,2736,Maize,1528,1663,383,595
403,T0001_XM_20110814160244_02jpg,3648,2736,Maize,1579,1727,699,837
404,T0001_XM_20110814160244_02jpg,3648,2736,Maize,1841,2036,504,790
405,T0001_XM_20110814160244_02jpg,3648,2736,Maize,1683,1908,37,289
406,T0001_XM_20110814160244_02jpg,3648,2736,Maize,2133,2369,128,316
407,T0001_XM_20110814160244_02jpg,3648,2736,Maize,2627,2725,178,343
408,T0001_XM_20110814160244_02jpg,3648,2736,Maize,2752,2889,175,387
409,T0001_XM_20110814160244_02jpg,3648,2736,Maize,3044,3253,282,528
410,T0001_XM_20110814160244_02jpg,3648,2736,Maize,3034,3155,0,114
411,T0001_XM_20110814160244_02jpg,3648,2736,Maize,2859,2990,481,608
412,T0001_XM_20110814160244_02jpg,3648,2736,Maize,2839,3054,1089,1294
413,T0001_XM_20110814160244_02jpg,3648,2736,Maize,3226,3521,743,971
414,T0001_XM_20110814160244_02jpg,3648,2736,Maize,3431,3629,1798,2037
415,T0001_XM_20110814160244_02jpg,3648,2736,Maize,3347,3626,2097,2319
416,T0001_XM_20110814160244_02jpg,3648,2736,Maize,2842,3135,2114,2323
417,T0001_XM_20110814160244_02jpg,3648,2736,Maize,2799,2980,1909,2064
418,T0001_XM_20110814160244_02jpg,3648,2736,Maize,2762,2943,1328,1502
419,T0001_XM_20110814160244_02jpg,3648,2736,Maize,2426,2641,1415,1660
420,T0001_XM_20110814160244_02jpg,3648,2736,Maize,2187,2301,1307,1429
421,T0001_XM_20110814160244_02jpg,3648,2736,Maize,1737,1817,887,1045
422,T0001_XM_20110814160244_02jpg,3648,2736,Maize,957,1172,1139,1392
423,T0001_XM_20110814160244_02jpg,3648,2736,Maize,631,816,1277,1536
424,T0001_XM_20110814160244_02jpg,3648,2736,Maize,281,443,0,77
425,T0001_XM_20110815120244_02jpg,3648,2736,Maize,133,365,1805,2094
426,T0001_XM_20110815120244_02jpg,3648,2736,Maize,399,574,1923,2091
427,T0001_XM_20110815120244_02jpg,3648,2736,Maize,638,853,1909,2148
428,T0001_XM_20110815120244_02jpg,3648,2736,Maize,1424,1602,2034,2161
429,T0001_XM_20110815120244_02jpg,3648,2736,Maize,1239,1461,1607,1822
430,T0001_XM_20110815120244_02jpg,3648,2736,Maize,651,819,1291,1459
431,T0001_XM_20110815120244_02jpg,3648,2736,Maize,59,204,1338,1526
432,T0001_XM_20110815120244_02jpg,3648,2736,Maize,100,335,1018,1244
433,T0001_XM_20110815120244_02jpg,3648,2736,Maize,2,133,850,1029
434,T0001_XM_20110815120244_02jpg,3648,2736,Maize,0,63,360,474
435,T0001_XM_20110815120244_02jpg,3648,2736,Maize,127,342,218,471
436,T0001_XM_20110815120244_02jpg,3648,2736,Maize,369,523,229,464
437,T0001_XM_20110815120244_02jpg,3648,2736,Maize,308,439,0,74
438,T0001_XM_20110815120244_02jpg,3648,2736,Maize,594,809,437,581
439,T0001_XM_20110815120244_02jpg,3648,2736,Maize,819,984,91,252
440,T0001_XM_20110815120244_02jpg,3648,2736,Maize,1021,1199,0,111
441,T0001_XM_20110815120244_02jpg,3648,2736,Maize,1256,1461,192,417
442,T0001_XM_20110815120244_02jpg,3648,2736,Maize,950,1185,1183,1422
443,T0001_XM_20110815120244_02jpg,3648,2736,Maize,1330,1454,743,904
444,T0001_XM_20110815120244_02jpg,3648,2736,Maize,1555,1696,642,797
445,T0001_XM_20110815120244_02jpg,3648,2736,Maize,1528,1696,424,578
446,T0001_XM_20110815120244_02jpg,3648,2736,Maize,1797,1992,360,618
447,T0001_XM_20110815120244_02jpg,3648,2736,Maize,1743,1841,739,864
448,T0001_XM_20110815120244_02jpg,3648,2736,Maize,2281,2453,776,924
449,T0001_XM_20110815120244_02jpg,3648,2736,Maize,2241,2342,1291,1385
450,T0001_XM_20110815120244_02jpg,3648,2736,Maize,2490,2708,1381,1590
451,T0001_XM_20110815120244_02jpg,3648,2736,Maize,2758,2947,1341,1492
452,T0001_XM_20110815120244_02jpg,3648,2736,Maize,2846,3054,1096,1250
453,T0001_XM_20110815120244_02jpg,3648,2736,Maize,3279,3498,770,975
454,T0001_XM_20110815120244_02jpg,3648,2736,Maize,1737,1942,57,266
455,T0001_XM_20110815120244_02jpg,3648,2736,Maize,2180,2348,104,326
456,T0001_XM_20110815120244_02jpg,3648,2736,Maize,2590,2718,198,346
457,T0001_XM_20110815120244_02jpg,3648,2736,Maize,2735,2846,198,420
458,T0001_XM_20110815120244_02jpg,3648,2736,Maize,2896,3017,467,558
459,T0001_XM_20110815120244_02jpg,3648,2736,Maize,3058,3222,269,555
460,T0001_XM_20110815120244_02jpg,3648,2736,Maize,3007,3138,0,118
461,T0001_XM_20110815120244_02jpg,3648,2736,Maize,3236,3326,1543,1650
462,T0001_XM_20110815120244_02jpg,3648,2736,Maize,2755,2963,1913,2040
463,T0001_XM_20110815120244_02jpg,3648,2736,Maize,2873,3168,2084,2289
464,T0001_XM_20110815120244_02jpg,3648,2736,Maize,3447,3648,1859,2040
465,T0001_XM_20110815120244_02jpg,3648,2736,Maize,3447,3629,2131,2336
466,T0001_XM_20110815160245_02jpg,3648,2736,Maize,29,221,1281,1486
467,T0001_XM_20110815160245_02jpg,3648,2736,Maize,187,342,1055,1264
468,T0001_XM_20110815160245_02jpg,3648,2736,Maize,12,127,877,1059
469,T0001_XM_20110815160245_02jpg,3648,2736,Maize,0,59,390,494
470,T0001_XM_20110815160245_02jpg,3648,2736,Maize,167,355,276,464
471,T0001_XM_20110815160245_02jpg,3648,2736,Maize,402,587,306,474
472,T0001_XM_20110815160245_02jpg,3648,2736,Maize,288,436,0,84
473,T0001_XM_20110815160245_02jpg,3648,2736,Maize,648,806,471,595
474,T0001_XM_20110815160245_02jpg,3648,2736,Maize,799,967,108,303
475,T0001_XM_20110815160245_02jpg,3648,2736,Maize,970,1169,0,114
476,T0001_XM_20110815160245_02jpg,3648,2736,Maize,1293,1471,215,424
477,T0001_XM_20110815160245_02jpg,3648,2736,Maize,1532,1679,410,608
478,T0001_XM_20110815160245_02jpg,3648,2736,Maize,1700,1760,410,555
479,T0001_XM_20110815160245_02jpg,3648,2736,Maize,1629,1787,659,813
480,T0001_XM_20110815160245_02jpg,3648,2736,Maize,1323,1427,726,877
481,T0001_XM_20110815160245_02jpg,3648,2736,Maize,967,1179,1170,1418
482,T0001_XM_20110815160245_02jpg,3648,2736,Maize,641,826,1267,1519
483,T0001_XM_20110815160245_02jpg,3648,2736,Maize,238,399,1802,2054
484,T0001_XM_20110815160245_02jpg,3648,2736,Maize,443,614,1869,2087
485,T0001_XM_20110815160245_02jpg,3648,2736,Maize,752,883,1892,2128
486,T0001_XM_20110815160245_02jpg,3648,2736,Maize,1290,1626,1671,1916
487,T0001_XM_20110815160245_02jpg,3648,2736,Maize,1478,1740,2057,2198
488,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2130,2284,2027,2128
489,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2846,2974,1906,2050
490,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2923,3152,2104,2276
491,T0001_XM_20110815160245_02jpg,3648,2736,Maize,3474,3626,2165,2349
492,T0001_XM_20110815160245_02jpg,3648,2736,Maize,3474,3648,1872,2013
493,T0001_XM_20110815160245_02jpg,3648,2736,Maize,3253,3333,1543,1654
494,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2795,2950,1348,1523
495,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2533,2701,1331,1570
496,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2278,2362,1257,1395
497,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2873,3064,1123,1344
498,T0001_XM_20110815160245_02jpg,3648,2736,Maize,3316,3518,766,968
499,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2745,2853,689,847
500,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2379,2567,746,908
501,T0001_XM_20110815160245_02jpg,3648,2736,Maize,1969,2157,484,719
502,T0001_XM_20110815160245_02jpg,3648,2736,Maize,1770,1932,24,252
503,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2190,2395,81,333
504,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2637,2735,195,346
505,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2775,2920,235,397
506,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2910,2994,440,561
507,T0001_XM_20110815160245_02jpg,3648,2736,Maize,2674,2718,0,54
508,T0001_XM_20110815160245_02jpg,3648,2736,Maize,3047,3216,289,504
509,T0001_XM_20110815160245_02jpg,3648,2736,Maize,3027,3179,7,104
510,T0001_XM_20120801090255_01jpg,3648,2736,Maize,611,658,1660,1738
511,T0001_XM_20120801110252_01jpg,3648,2736,Maize,560,631,1650,1724
512,T0001_XM_20120801160256_01jpg,3648,2736,Maize,602,645,1683,1743
513,T0001_XM_20120802100252_01jpg,3648,2736,Maize,527,627,1617,1704
514,T0001_XM_20120802150254_01jpg,3648,2736,Maize,490,590,1620,1707
515,T0001_XM_20120802150254_01jpg,3648,2736,Maize,2506,2540,1556,1623
516,T0001_XM_20120803090253_01jpg,3648,2736,Maize,342,493,1496,1681
517,T0001_XM_20120803090253_01jpg,3648,2736,Maize,792,846,1660,1721
518,T0001_XM_20120803090253_01jpg,3648,2736,Maize,1629,1696,10,151
519,T0001_XM_20120803090253_01jpg,3648,2736,Maize,2516,2577,403,457
520,T0001_XM_20120803090253_01jpg,3648,2736,Maize,2644,2701,121,239
521,T0001_XM_20120803090253_01jpg,3648,2736,Maize,2947,3007,34,171
522,T0001_XM_20120803090253_01jpg,3648,2736,Maize,3437,3478,141,245
523,T0001_XM_20120803090253_01jpg,3648,2736,Maize,2237,2375,1385,1523
524,T0001_XM_20120803090253_01jpg,3648,2736,Maize,69,157,34,171
525,T0001_XM_20120803090253_01jpg,3648,2736,Maize,32,96,208,306
526,T0001_XM_20120803100255_01jpg,3648,2736,Maize,338,530,1492,1701
527,T0001_XM_20120803100255_01jpg,3648,2736,Maize,2271,2405,1375,1546
528,T0001_XM_20120803100255_01jpg,3648,2736,Maize,1653,1743,10,155
529,T0001_XM_20120803100255_01jpg,3648,2736,Maize,123,217,30,202
530,T0001_XM_20120803100255_01jpg,3648,2736,Maize,39,100,175,286
531,T0001_XM_20120803100255_01jpg,3648,2736,Maize,2644,2718,108,178
532,T0001_XM_20120803100255_01jpg,3648,2736,Maize,2940,2987,13,128
533,T0001_XM_20120803100255_01jpg,3648,2736,Maize,3424,3478,145,245
534,T0001_XM_20120803100255_01jpg,3648,2736,Maize,2735,2782,326,457
535,T0001_XM_20120803100255_01jpg,3648,2736,Maize,2560,2654,255,434
536,T0001_XM_20120803100255_01jpg,3648,2736,Maize,2778,2800,948,1033
537,T0001_XM_20120803100255_01jpg,3648,2736,Maize,3179,3226,939,988
538,T0001_XM_20120803100255_01jpg,3648,2736,Maize,3024,3074,1613,1701
539,T0001_XM_20120803100255_01jpg,3648,2736,Maize,668,738,2417,2511
540,T0001_XM_20120803100255_01jpg,3648,2736,Maize,2372,2446,2433,2558
541,T0001_XM_20120803100255_01jpg,3648,2736,Maize,506,544,748,791
542,T0001_XM_20120803100255_01jpg,3648,2736,Maize,754,797,598,668
543,T0001_XM_20120803120253_01jpg,3648,2736,Maize,399,584,1597,1744
544,T0001_XM_20120803120253_01jpg,3648,2736,Maize,688,779,2511,2588
545,T0001_XM_20120803120253_01jpg,3648,2736,Maize,143,244,67,208
546,T0001_XM_20120803120253_01jpg,3648,2736,Maize,1763,1831,67,195
547,T0001_XM_20120803120253_01jpg,3648,2736,Maize,2674,2745,366,477
548,T0001_XM_20120803120253_01jpg,3648,2736,Maize,2738,2789,118,198
549,T0001_XM_20120803120253_01jpg,3648,2736,Maize,3058,3111,27,158
550,T0001_XM_20120803120253_01jpg,3648,2736,Maize,3283,3330,944,1079
551,T0001_XM_20120803120253_01jpg,3648,2736,Maize,3128,3158,1657,1748
552,T0001_XM_20120803120253_01jpg,3648,2736,Maize,2365,2496,1502,1580
553,T0001_XM_20120803120253_01jpg,3648,2736,Maize,2459,2550,2544,2662
554,T0001_XM_20120803120253_01jpg,3648,2736,Maize,63,140,1059,1150
555,T0001_XM_20120803130257_01jpg,3648,2736,Maize,123,231,24,202
556,T0001_XM_20120803130257_01jpg,3648,2736,Maize,73,120,185,316
557,T0001_XM_20120803130257_01jpg,3648,2736,Maize,527,580,696,793
558,T0001_XM_20120803130257_01jpg,3648,2736,Maize,416,574,1533,1714
559,T0001_XM_20120803130257_01jpg,3648,2736,Maize,701,795,2433,2568
560,T0001_XM_20120803130257_01jpg,3648,2736,Maize,1700,1787,37,198
561,T0001_XM_20120803130257_01jpg,3648,2736,Maize,2533,2641,0,27
562,T0001_XM_20120803130257_01jpg,3648,2736,Maize,2715,2768,114,202
563,T0001_XM_20120803130257_01jpg,3648,2736,Maize,3014,3108,20,145
564,T0001_XM_20120803130257_01jpg,3648,2736,Maize,2644,2732,346,457
565,T0001_XM_20120803130257_01jpg,3648,2736,Maize,3222,3279,934,1072
566,T0001_XM_20120803130257_01jpg,3648,2736,Maize,2352,2513,1439,1566
567,T0001_XM_20120803130257_01jpg,3648,2736,Maize,2429,2543,2554,2716
568,T0001_XM_20120803140255_01jpg,3648,2736,Maize,419,597,1539,1748
569,T0001_XM_20120803140255_01jpg,3648,2736,Maize,685,785,2420,2561
570,T0001_XM_20120803140255_01jpg,3648,2736,Maize,530,594,696,803
571,T0001_XM_20120803140255_01jpg,3648,2736,Maize,66,164,1008,1113
572,T0001_XM_20120803140255_01jpg,3648,2736,Maize,1733,1827,34,182
573,T0001_XM_20120803140255_01jpg,3648,2736,Maize,2651,2738,333,447
574,T0001_XM_20120803140255_01jpg,3648,2736,Maize,2809,2849,356,454
575,T0001_XM_20120803140255_01jpg,3648,2736,Maize,2718,2779,57,161
576,T0001_XM_20120803140255_01jpg,3648,2736,Maize,3041,3084,7,124
577,T0001_XM_20120803140255_01jpg,3648,2736,Maize,3236,3289,951,1069
578,T0001_XM_20120803140255_01jpg,3648,2736,Maize,2382,2516,1432,1553
579,T0001_XM_20120803140255_01jpg,3648,2736,Maize,2419,2543,2544,2716
580,T0001_XM_20120803160255_01jpg,3648,2736,Maize,436,627,1546,1728
581,T0001_XM_20120803160255_01jpg,3648,2736,Maize,705,782,2420,2531
582,T0001_XM_20120803160255_01jpg,3648,2736,Maize,2446,2574,2534,2706
583,T0001_XM_20120803160255_01jpg,3648,2736,Maize,2439,2587,1442,1580
584,T0001_XM_20120803160255_01jpg,3648,2736,Maize,3253,3340,934,1065
585,T0001_XM_20120803160255_01jpg,3648,2736,Maize,2802,2889,363,511
586,T0001_XM_20120803160255_01jpg,3648,2736,Maize,2641,2748,303,434
587,T0001_XM_20120803160255_01jpg,3648,2736,Maize,2718,2809,37,175
588,T0001_XM_20120803160255_01jpg,3648,2736,Maize,3034,3105,0,134
589,T0001_XM_20120803160255_01jpg,3648,2736,Maize,3502,3571,141,238
590,T0001_XM_20120803160255_01jpg,3648,2736,Maize,1752,1801,56,150
591,T0001_XM_20120803160255_01jpg,3648,2736,Maize,506,597,702,813
592,T0001_XM_20120803160255_01jpg,3648,2736,Maize,76,133,185,316
593,T0001_XM_20120803160255_01jpg,3648,2736,Maize,170,258,37,208
594,T0001_XM_20120804100257_01jpg,3648,2736,Maize,80,197,867,1012
595,T0001_XM_20120804100257_01jpg,3648,2736,Maize,503,570,659,776
596,T0001_XM_20120804100257_01jpg,3648,2736,Maize,880,947,625,713
597,T0001_XM_20120804100257_01jpg,3648,2736,Maize,1763,1858,13,128
598,T0001_XM_20120804100257_01jpg,3648,2736,Maize,2681,2765,272,437
599,T0001_XM_20120804100257_01jpg,3648,2736,Maize,2748,2853,40,161
600,T0001_XM_20120804100257_01jpg,3648,2736,Maize,2832,2930,299,457
601,T0001_XM_20120804100257_01jpg,3648,2736,Maize,2883,2943,978,1102
602,T0001_XM_20120804100257_01jpg,3648,2736,Maize,3202,3293,891,1015
603,T0001_XM_20120804100257_01jpg,3648,2736,Maize,2543,2637,1435,1556
604,T0001_XM_20120804100257_01jpg,3648,2736,Maize,3131,3205,1583,1734
605,T0001_XM_20120804100257_01jpg,3648,2736,Maize,2379,2426,1482,1583
606,T0001_XM_20120804100257_01jpg,3648,2736,Maize,1938,1982,1523,1623
607,T0001_XM_20120804100257_01jpg,3648,2736,Maize,2436,2611,2470,2639
608,T0001_XM_20120804100257_01jpg,3648,2736,Maize,439,641,1476,1623
609,T0001_XM_20120804100257_01jpg,3648,2736,Maize,701,853,2370,2504
610,T0001_XM_20120804100257_01jpg,3648,2736,Maize,792,883,1600,1694
611,T0001_XM_20120804100257_01jpg,3648,2736,Maize,1118,1182,229,336
612,T0001_XM_20120804100257_01jpg,3648,2736,Maize,187,291,24,171
613,T0001_XM_20120804100257_01jpg,3648,2736,Maize,46,157,121,313
614,T0001_XM_20120804100257_01jpg,3648,2736,Maize,3498,3629,121,215
615,T0001_XM_20120804140256_01jpg,3648,2736,Maize,432,594,1509,1734
616,T0001_XM_20120804140256_01jpg,3648,2736,Maize,715,822,2386,2521
617,T0001_XM_20120804140256_01jpg,3648,2736,Maize,2490,2634,2481,2649
618,T0001_XM_20120804140256_01jpg,3648,2736,Maize,2395,2537,2669,2726
619,T0001_XM_20120804140256_01jpg,3648,2736,Maize,3138,3205,1550,1724
620,T0001_XM_20120804140256_01jpg,3648,2736,Maize,2469,2651,1442,1590
621,T0001_XM_20120804140256_01jpg,3648,2736,Maize,2372,2429,1449,1620
622,T0001_XM_20120804140256_01jpg,3648,2736,Maize,2886,3004,985,1146
623,T0001_XM_20120804140256_01jpg,3648,2736,Maize,3216,3286,897,1035
624,T0001_XM_20120804140256_01jpg,3648,2736,Maize,2826,2977,276,457
625,T0001_XM_20120804140256_01jpg,3648,2736,Maize,2789,2869,10,155
626,T0001_XM_20120804140256_01jpg,3648,2736,Maize,2668,2755,255,424
627,T0001_XM_20120804140256_01jpg,3648,2736,Maize,1730,1837,7,141
628,T0001_XM_20120804140256_01jpg,3648,2736,Maize,1101,1165,205,339
629,T0001_XM_20120804140256_01jpg,3648,2736,Maize,832,920,608,723
630,T0001_XM_20120804140256_01jpg,3648,2736,Maize,510,597,635,783
631,T0001_XM_20120804140256_01jpg,3648,2736,Maize,26,130,151,269
632,T0001_XM_20120804140256_01jpg,3648,2736,Maize,157,288,40,225
633,T0001_XM_20120804140256_01jpg,3648,2736,Maize,32,130,891,1052
634,T0001_XM_20120804140256_01jpg,3648,2736,Maize,3484,3626,94,212
635,T0001_XM_20120804160257_01jpg,3648,2736,Maize,456,641,1455,1664
636,T0001_XM_20120804160257_01jpg,3648,2736,Maize,802,880,1580,1707
637,T0001_XM_20120804160257_01jpg,3648,2736,Maize,1135,1199,1576,1694
638,T0001_XM_20120804160257_01jpg,3648,2736,Maize,1979,2022,1506,1617
639,T0001_XM_20120804160257_01jpg,3648,2736,Maize,2395,2493,1445,1660
640,T0001_XM_20120804160257_01jpg,3648,2736,Maize,2533,2725,1402,1576
641,T0001_XM_20120804160257_01jpg,3648,2736,Maize,3192,3263,1566,1724
642,T0001_XM_20120804160257_01jpg,3648,2736,Maize,2903,3054,998,1156
643,T0001_XM_20120804160257_01jpg,3648,2736,Maize,3239,3363,884,1049
644,T0001_XM_20120804160257_01jpg,3648,2736,Maize,2859,2970,276,427
645,T0001_XM_20120804160257_01jpg,3648,2736,Maize,2684,2809,232,420
646,T0001_XM_20120804160257_01jpg,3648,2736,Maize,2826,2916,13,161
647,T0001_XM_20120804160257_01jpg,3648,2736,Maize,1790,1888,17,128
648,T0001_XM_20120804160257_01jpg,3648,2736,Maize,1138,1195,215,309
649,T0001_XM_20120804160257_01jpg,3648,2736,Maize,873,970,592,699
650,T0001_XM_20120804160257_01jpg,3648,2736,Maize,486,594,625,793
651,T0001_XM_20120804160257_01jpg,3648,2736,Maize,204,342,34,205
652,T0001_XM_20120804160257_01jpg,3648,2736,Maize,39,150,128,276
653,T0001_XM_20120804160257_01jpg,3648,2736,Maize,93,204,884,1029
654,T0001_XM_20120804160257_01jpg,3648,2736,Maize,160,274,1610,1714
655,T0001_XM_20120804160257_01jpg,3648,2736,Maize,701,795,2366,2511
656,T0001_XM_20120804160257_01jpg,3648,2736,Maize,1885,1972,2400,2491
657,T0001_XM_20120804160257_01jpg,3648,2736,Maize,2533,2735,2481,2672
658,T0001_XM_20120804160257_01jpg,3648,2736,Maize,1521,1595,914,1039
659,T0001_XM_20120804160257_01jpg,3648,2736,Maize,3552,3642,81,222
660,T0001_XM_20120805090254_01jpg,3648,2736,Maize,120,224,1529,1647
661,T0001_XM_20120805090254_01jpg,3648,2736,Maize,459,550,1418,1603
662,T0001_XM_20120805090254_01jpg,3648,2736,Maize,738,812,1546,1677
663,T0001_XM_20120805090254_01jpg,3648,2736,Maize,1108,1182,1523,1647
